system,participant_id,src_ref,cmn_sample,other_sample,other_accent,diff_XCOMET-QE,diff_MetricX-QE,diff_LinguaPy,diff_XCOMET-QE-Strict,diff_MetricX-QE-Strict
gemma_seamlessm4t,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,0.012322306632995605,0.1565403938293457,0,0.012322306632995605,0.1565403938293457
gemma_whisper,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,0.4771074950695038,-7.802881479263306,0,0.4771074950695038,-7.802881479263306
tower_canary-v2,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,0.030781134963035583,-3.6775550842285156,0,0.0,0.0
tower_owsm4.0-ctc,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,0.4645216464996338,-8.340367317199707,0,0.4645216464996338,-8.340367317199707
tower_seamlessm4t,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,-0.07557111978530884,0.04184103012084961,0,-0.07557111978530884,0.04184103012084961
tower_whisper,031,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,180,185,JNN,0.45031654834747314,-9.432779312133789,0,0.45031654834747314,-9.432779312133789
qwen2audio-7b,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,-0.3273968994617462,9.217884063720703,0,-0.3273968994617462,9.217884063720703
phi4multimodal,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.28739461302757263,12.689919471740723,0,0.28739461302757263,12.689919471740723
desta2-8b,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,-0.048464104533195496,-0.7913341522216797,0,-0.048464104533195496,-0.7913341522216797
voxtral-small-24b,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.15714098513126373,-6.033127546310425,0,0.15714098513126373,-6.033127546310425
canary-v2,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.10928891599178314,-7.188970565795898,100,-0.1084451973438263,0.039043426513671875
whisper,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.3552280515432358,-8.685591697692871,100,-0.13941602408885956,6.548765182495117
seamlessm4t,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.03216095268726349,-4.0137176513671875,0,0.03216095268726349,-4.0137176513671875
owsm4.0-ctc,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.026247099041938782,-4.180131912231445,0,0.026247099041938782,-4.180131912231445
aya_canary-v2,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,-0.08226945996284485,-1.6390972137451172,0,-0.08226945996284485,-1.6390972137451172
aya_owsm4.0-ctc,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.1574949026107788,3.790475845336914,0,0.1574949026107788,3.790475845336914
aya_seamlessm4t,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.22876082360744476,-7.073034286499023,0,0.22876082360744476,-7.073034286499023
aya_whisper,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.3898261487483978,-6.113639831542969,0,0.3898261487483978,-6.113639831542969
gemma_owsm4.0-ctc,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.24139955639839172,-5.380022048950195,0,0.24139955639839172,-5.380022048950195
gemma_seamlessm4t,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.2916899025440216,-9.135234832763672,0,0.2916899025440216,-9.135234832763672
gemma_whisper,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.3124285712838173,-2.8141937255859375,0,0.3124285712838173,-2.8141937255859375
tower_canary-v2,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,-0.006109640002250671,-2.5596160888671875,0,0.0,0.0
tower_owsm4.0-ctc,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.2151455581188202,-1.362929344177246,0,0.2151455581188202,-1.362929344177246
tower_seamlessm4t,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.35355567187070847,-3.2982177734375,0,0.35355567187070847,-3.2982177734375
tower_whisper,031,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,182,187,JNN,0.2908686026930809,-4.120413780212402,0,0.2908686026930809,-4.120413780212402
qwen2audio-7b,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.05614268779754639,-2.459084987640381,0,0.05614268779754639,-2.459084987640381
phi4multimodal,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.046999990940093994,1.4344696998596191,0,0.046999990940093994,1.4344696998596191
desta2-8b,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.007721051573753357,-14.196224212646484,0,-0.007721051573753357,-14.196224212646484
voxtral-small-24b,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.055035173892974854,-0.09126973152160645,0,-0.055035173892974854,-0.09126973152160645
canary-v2,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.018196672201156616,17.1498703956604,0,0.0,0.0
whisper,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.016810178756713867,-11.648107528686523,0,0.016810178756713867,-11.648107528686523
seamlessm4t,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.057013750076293945,-11.021234512329102,0,-0.057013750076293945,-11.021234512329102
owsm4.0-ctc,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.009615913033485413,0.0,0,0.009615913033485413,0.0
aya_canary-v2,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.20626955945044756,-8.20003056526184,0,-0.20626955945044756,-8.20003056526184
aya_owsm4.0-ctc,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.5566954165697098,-16.3123140335083,0,0.5566954165697098,-16.3123140335083
aya_seamlessm4t,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.017092108726501465,-0.12414312362670898,0,0.017092108726501465,-0.12414312362670898
aya_whisper,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.09869137406349182,-4.667645692825317,0,0.09869137406349182,-4.667645692825317
gemma_owsm4.0-ctc,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.47077329456806183,-18.56581211090088,0,0.47077329456806183,-18.56581211090088
gemma_seamlessm4t,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.18466615676879883,-0.8997697830200195,0,0.18466615676879883,-0.8997697830200195
gemma_whisper,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.5143213793635368,-11.224838972091675,0,0.5143213793635368,-11.224838972091675
tower_canary-v2,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.0276782363653183,10.909318447113037,100,-0.22232042253017426,18.702199459075928
tower_owsm4.0-ctc,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.5031838864088058,-19.494396686553955,0,0.5031838864088058,-19.494396686553955
tower_seamlessm4t,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,-0.09163951873779297,-0.017182350158691406,0,-0.09163951873779297,-0.017182350158691406
tower_whisper,033,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,115,110,CHD,0.374963641166687,-9.879712343215942,0,0.374963641166687,-9.879712343215942
qwen2audio-7b,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.017570272088050842,5.366681098937988,0,0.017570272088050842,5.366681098937988
phi4multimodal,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.32750943303108215,-6.624122619628906,0,0.32750943303108215,-6.624122619628906
desta2-8b,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.30579017847776413,-8.568193435668945,0,0.30579017847776413,-8.568193435668945
voxtral-small-24b,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,-0.07681768015027046,-11.00399398803711,0,-0.07681768015027046,-11.00399398803711
canary-v2,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,-0.0986671894788742,8.822710990905762,0,0.0,0.0
whisper,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.09778057038784027,-12.400325775146484,0,0.09778057038784027,-12.400325775146484
seamlessm4t,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.046813271939754486,1.2436256408691406,0,0.046813271939754486,1.2436256408691406
owsm4.0-ctc,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.014257341623306274,-15.092275619506836,0,0.0,0.0
aya_canary-v2,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,-0.1495991013944149,11.999037742614746,0,-0.1495991013944149,11.999037742614746
aya_owsm4.0-ctc,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.420059010386467,-6.008020401000977,0,0.420059010386467,-6.008020401000977
aya_seamlessm4t,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.2784232348203659,-11.601130485534668,0,0.2784232348203659,-11.601130485534668
aya_whisper,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.28219296783208847,-9.346323013305664,0,0.28219296783208847,-9.346323013305664
gemma_owsm4.0-ctc,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.27662139385938644,-8.75766658782959,0,0.27662139385938644,-8.75766658782959
gemma_seamlessm4t,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.18146944046020508,-10.59188175201416,0,0.18146944046020508,-10.59188175201416
gemma_whisper,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.2931531071662903,-6.928470611572266,0,0.2931531071662903,-6.928470611572266
tower_canary-v2,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,-0.008837506175041199,15.238894939422607,100,-0.24710038304328918,20.392179012298584
tower_owsm4.0-ctc,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.2637559771537781,-14.680126190185547,0,0.2637559771537781,-14.680126190185547
tower_seamlessm4t,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.3485477492213249,-4.854543685913086,0,0.3485477492213249,-4.854543685913086
tower_whisper,033,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,117,112,CHD,0.2904735207557678,-12.784845352172852,0,0.2904735207557678,-12.784845352172852
qwen2audio-7b,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,-0.1147603988647461,2.7838594913482666,0,-0.1147603988647461,2.7838594913482666
phi4multimodal,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.00584566593170166,-3.021066188812256,0,0.00584566593170166,-3.021066188812256
desta2-8b,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,-0.13384899124503136,-2.2047476768493652,0,-0.13384899124503136,-2.2047476768493652
voxtral-small-24b,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.058398663997650146,-0.21741628646850586,0,0.058398663997650146,-0.21741628646850586
canary-v2,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.0069829970598220825,16.941040992736816,100,-0.19560979306697845,16.941040992736816
whisper,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.311533160507679,-15.876174926757812,0,0.311533160507679,-15.876174926757812
seamlessm4t,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.3341429755091667,-19.172471046447754,0,0.3341429755091667,-19.172471046447754
owsm4.0-ctc,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,-0.020181968808174133,0.0,0,-0.020181968808174133,0.0
aya_canary-v2,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.01416834071278572,11.323603630065918,0,0.01416834071278572,11.323603630065918
aya_owsm4.0-ctc,034,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,125,120,CHD,0.46315035223960876,-11.804405450820923,0,0.46315035223960876,-11.804405450820923
